"school_id","year","name","enrollment","low_income","income_label"
"400050",2021,"NAMASTE",463.0,253.0,"Free/Reduced Lunch"
"400058",2021,"NLCP - CHRISTIANA HS",329.0,259.0,"Free/Reduced Lunch"
"400059",2021,"NLCP - COLLINS HS",448.0,380.0,"Free/Reduced Lunch"
"400170",2021,"NOBLE - ACADEMY HS",533.0,283.0,"Free/Reduced Lunch"
"400157",2021,"NOBLE - BAKER HS",245.0,202.0,"Free/Reduced Lunch"
"400097",2021,"NOBLE - BULLS HS",1194.0,986.0,"Free/Reduced Lunch"
"400156",2021,"NOBLE - BUTLER HS",637.0,413.0,"Free/Reduced Lunch"
"400052",2021,"NOBLE - COMER",1186.0,841.0,"Free/Reduced Lunch"
"400118",2021,"NOBLE - DRW HS",299.0,203.0,"Free/Reduced Lunch"
"400053",2021,"NOBLE - GOLDER HS",663.0,446.0,"Free/Reduced Lunch"
"400117",2021,"NOBLE - HANSBERRY HS",499.0,311.0,"Free/Reduced Lunch"
"400169",2021,"NOBLE - ITW SPEER HS",1133.0,657.0,"Free/Reduced Lunch"
"400106",2021,"NOBLE - JOHNSON HS",523.0,384.0,"Free/Reduced Lunch"
"400179",2021,"NOBLE - MANSUETO HS",1124.0,848.0,"Free/Reduced Lunch"
"400098",2021,"NOBLE - MUCHIN HS",982.0,608.0,"Free/Reduced Lunch"
"400051",2021,"NOBLE - NOBLE HS",692.0,371.0,"Free/Reduced Lunch"
"400054",2021,"NOBLE - PRITZKER HS",981.0,781.0,"Free/Reduced Lunch"
"400055",2021,"NOBLE - RAUNER HS",662.0,348.0,"Free/Reduced Lunch"
"400056",2021,"NOBLE - ROWE CLARK HS",398.0,306.0,"Free/Reduced Lunch"
"400057",2021,"NOBLE - UIC HS",1004.0,675.0,"Free/Reduced Lunch"
"400064",2021,"PERSPECTIVES - JOSLIN HS",366.0,217.0,"Free/Reduced Lunch"
"400061",2021,"PERSPECTIVES - LEADERSHIP HS",537.0,307.0,"Free/Reduced Lunch"
"400066",2021,"PERSPECTIVES - MATH & SCI HS",423.0,273.0,"Free/Reduced Lunch"
"400062",2021,"PERSPECTIVES - TECH HS",337.0,221.0,"Free/Reduced Lunch"
"400069",2021,"POLARIS",404.0,285.0,"Free/Reduced Lunch"
"400071",2021,"PROVIDENCE ENGLEWOOD",460.0,387.0,"Free/Reduced Lunch"
"400096",2021,"ROWE",985.0,560.0,"Free/Reduced Lunch"
"400075",2021,"U OF C - DONOGHUE",489.0,277.0,"Free/Reduced Lunch"
"400076",2021,"U OF C - NKO",329.0,151.0,"Free/Reduced Lunch"
"400077",2021,"U OF C - WOODLAWN HS",648.0,344.0,"Free/Reduced Lunch"
"400105",2021,"URBAN PREP - BRONZEVILLE HS",337.0,245.0,"Free/Reduced Lunch"
"400086",2021,"URBAN PREP - ENGLEWOOD HS",216.0,164.0,"Free/Reduced Lunch"
"400022",2021,"CHIARTS HS",614.0,194.0,"Free/Reduced Lunch"
"400091",2021,"CHICAGO TECH HS",380.0,333.0,"Free/Reduced Lunch"
"400043",2021,"HOPE LEARNING ACADEMY",255.0,193.0,"Free/Reduced Lunch"
"400068",2021,"PLATO",206.0,145.0,"Free/Reduced Lunch"
"610565",2021,"CAMELOT - EXCEL ENGLEWOOD HS",275.0,196.0,"Free/Reduced Lunch"
"400147",2021,"CAMELOT - EXCEL HS",306.0,182.0,"Free/Reduced Lunch"
"400175",2021,"CAMELOT - EXCEL SOUTHSHORE HS",231.0,137.0,"Free/Reduced Lunch"
"400176",2021,"CAMELOT - EXCEL SOUTHWEST HS",130.0,74.0,"Free/Reduced Lunch"
"610572",2021,"CAMELOT - SAFE ES",3.0,3.0,"Free/Reduced Lunch"
"610573",2021,"CAMELOT - SAFE HS",9.0,7.0,"Free/Reduced Lunch"
"400164",2021,"INSTITUTO - JUSTICE HS",98.0,62.0,"Free/Reduced Lunch"
"400137",2021,"LITTLE BLACK PEARL HS",120.0,81.0,"Free/Reduced Lunch"
"610569",2021,"OMBUDSMAN - NORTHWEST HS",250.0,202.0,"Free/Reduced Lunch"
"610593",2021,"OMBUDSMAN - ROSELAND HS",182.0,167.0,"Free/Reduced Lunch"
"610570",2021,"OMBUDSMAN - SOUTH HS",434.0,379.0,"Free/Reduced Lunch"
"610571",2021,"OMBUDSMAN - WEST HS",232.0,211.0,"Free/Reduced Lunch"
"610557",2021,"PATHWAYS - ASHBURN HS",328.0,177.0,"Free/Reduced Lunch"
"610568",2021,"PATHWAYS - AVONDALE HS",301.0,138.0,"Free/Reduced Lunch"
"400173",2021,"PATHWAYS - BRIGHTON PARK HS",407.0,209.0,"Free/Reduced Lunch"
"610594",2021,"PATHWAYS - HUMBOLDT PARK HS",149.0,75.0,"Free/Reduced Lunch"
"400134",2021,"YCCS - ADDAMS",214.0,99.0,"Free/Reduced Lunch"
"400125",2021,"YCCS - ASPIRA PANTOJA",173.0,72.0,"Free/Reduced Lunch"
"400126",2021,"YCCS - ASSOCIATION HOUSE",135.0,120.0,"Free/Reduced Lunch"
"400127",2021,"YCCS - AUSTIN CAREER",79.0,33.0,"Free/Reduced Lunch"
"400131",2021,"YCCS - CAMPOS",170.0,150.0,"Free/Reduced Lunch"
"400128",2021,"YCCS - CCA ACADEMY",123.0,99.0,"Free/Reduced Lunch"
"400150",2021,"YCCS - CHATHAM",182.0,134.0,"Free/Reduced Lunch"
"400133",2021,"YCCS - INNOVATIONS",361.0,172.0,"Free/Reduced Lunch"
"400135",2021,"YCCS - LATINO YOUTH",196.0,134.0,"Free/Reduced Lunch"
"400124",2021,"YCCS - MCKINLEY",130.0,93.0,"Free/Reduced Lunch"
"400136",2021,"YCCS - OLIVE HARVEY",99.0,59.0,"Free/Reduced Lunch"
"400129",2021,"YCCS - PROGRESSIVE LEADERSHIP",161.0,95.0,"Free/Reduced Lunch"
"400123",2021,"YCCS - SCHOLASTIC ACHIEVEMENT",162.0,94.0,"Free/Reduced Lunch"
"400139",2021,"YCCS - SULLIVAN",327.0,327.0,"Free/Reduced Lunch"
"400141",2021,"YCCS - TRUMAN",189.0,119.0,"Free/Reduced Lunch"
"400144",2021,"YCCS - WEST",118.0,68.0,"Free/Reduced Lunch"
"400143",2021,"YCCS - WEST TOWN",137.0,85.0,"Free/Reduced Lunch"
"400145",2021,"YCCS - YOUTH CONNECTION",126.0,69.0,"Free/Reduced Lunch"
"400130",2021,"YCCS - YOUTH DEVELOPMENT",89.0,58.0,"Free/Reduced Lunch"
"610212",2022,"ALBANY PARK",242.0,216.0,"Free/Reduced Lunch"
"609792",2022,"BATEMAN",879.0,521.0,"Free/Reduced Lunch"
"610083",2022,"BEARD",288.0,73.0,"Free/Reduced Lunch"
"609796",2022,"BEAUBIEN",964.0,368.0,"Free/Reduced Lunch"
"609798",2022,"BELDING",533.0,242.0,"Free/Reduced Lunch"
"609810",2022,"BRIDGE",1045.0,577.0,"Free/Reduced Lunch"
"609836",2022,"CANTY",774.0,320.0,"Free/Reduced Lunch"
"609857",2022,"CLEVELAND",520.0,352.0,"Free/Reduced Lunch"
"609884",2022,"DEVER",751.0,366.0,"Free/Reduced Lunch"
"609874",2022,"DIRKSEN",890.0,506.0,"Free/Reduced Lunch"
"609901",2022,"EDGEBROOK",453.0,55.0,"Free/Reduced Lunch"
"609794",2022,"EDISON",256.0,28.0,"Free/Reduced Lunch"
"610523",2022,"EDISON PARK",465.0,79.0,"Free/Reduced Lunch"
"609912",2022,"FARNSWORTH",521.0,281.0,"Free/Reduced Lunch"
"609937",2022,"GARVY",706.0,226.0,"Free/Reduced Lunch"
"609949",2022,"GRAY",1000.0,719.0,"Free/Reduced Lunch"
"609988",2022,"HENRY",506.0,385.0,"Free/Reduced Lunch"
"609994",2022,"HIBBARD",836.0,616.0,"Free/Reduced Lunch"
"609995",2022,"HITCH",490.0,219.0,"Free/Reduced Lunch"
"610089",2022,"MURPHY",481.0,266.0,"Free/Reduced Lunch"
"610354",2022,"NORTH RIVER",259.0,190.0,"Free/Reduced Lunch"
"610099",2022,"NORWOOD PARK",382.0,65.0,"Free/Reduced Lunch"
"610104",2022,"ONAHAN",662.0,177.0,"Free/Reduced Lunch"
"610105",2022,"ORIOLE PARK",621.0,120.0,"Free/Reduced Lunch"
"610127",2022,"PETERSON",865.0,482.0,"Free/Reduced Lunch"
"610135",2022,"PORTAGE PARK",787.0,465.0,"Free/Reduced Lunch"
"610137",2022,"PRUSSING",642.0,382.0,"Free/Reduced Lunch"
"610145",2022,"REINBERG",739.0,493.0,"Free/Reduced Lunch"
"610155",2022,"SAUGANASH",632.0,97.0,"Free/Reduced Lunch"
"610159",2022,"SCAMMON",653.0,525.0,"Free/Reduced Lunch"
"610182",2022,"SOLOMON",350.0,137.0,"Free/Reduced Lunch"
"610163",2022,"STOCK",241.0,20.0,"Free/Reduced Lunch"
"610209",2022,"VOLTA",701.0,546.0,"Free/Reduced Lunch"
"610230",2022,"WILDWOOD",443.0,41.0,"Free/Reduced Lunch"
"609804",2022,"BOONE",737.0,560.0,"Free/Reduced Lunch"
"610242",2022,"BRENNEMANN",433.0,285.0,"Free/Reduced Lunch"
"609866",2022,"COONLEY",877.0,100.0,"Free/Reduced Lunch"
"610355",2022,"COURTENAY",208.0,151.0,"Free/Reduced Lunch"
"609880",2022,"DECATUR",311.0,36.0,"Free/Reduced Lunch"
"610363",2022,"DISNEY",1467.0,836.0,"Free/Reduced Lunch"
"609918",2022,"FIELD",140.0,117.0,"Free/Reduced Lunch"
"609933",2022,"GALE",223.0,180.0,"Free/Reduced Lunch"
"609976",2022,"HAYT",886.0,639.0,"Free/Reduced Lunch"
"610011",2022,"JAMIESON",781.0,477.0,"Free/Reduced Lunch"
"609865",2022,"JORDAN",463.0,366.0,"Free/Reduced Lunch"
"610022",2022,"KILMER",716.0,563.0,"Free/Reduced Lunch"
"610269",2022,"MCCUTCHEON",309.0,227.0,"Free/Reduced Lunch"
"610070",2022,"MCPHERSON",650.0,319.0,"Free/Reduced Lunch"
"610284",2022,"NEW FIELD",544.0,327.0,"Free/Reduced Lunch"
"610141",2022,"RAVENSWOOD",516.0,145.0,"Free/Reduced Lunch"
"610191",2022,"STONE",548.0,284.0,"Free/Reduced Lunch"
"610196",2022,"SWIFT",549.0,344.0,"Free/Reduced Lunch"
"610220",2022,"WATERS",630.0,124.0,"Free/Reduced Lunch"
"609922",2022,"BELMONT-CRAGIN",454.0,290.0,"Free/Reduced Lunch"
"609830",2022,"BRUNSON",417.0,295.0,"Free/Reduced Lunch"
"609818",2022,"BURBANK",739.0,598.0,"Free/Reduced Lunch"
"610367",2022,"DEPRIEST",464.0,372.0,"Free/Reduced Lunch"
"609904",2022,"ELLINGTON",409.0,315.0,"Free/Reduced Lunch"
"609910",2022,"FALCONER",898.0,684.0,"Free/Reduced Lunch"
"610068",2022,"HANSON PARK",1175.0,942.0,"Free/Reduced Lunch"
"609975",2022,"HAY",268.0,215.0,"Free/Reduced Lunch"
"610305",2022,"LELAND",365.0,267.0,"Free/Reduced Lunch"
"610036",2022,"LEWIS",401.0,347.0,"Free/Reduced Lunch"
"610041",2022,"LOCKE J",1176.0,897.0,"Free/Reduced Lunch"
"610043",2022,"LOVETT",306.0,230.0,"Free/Reduced Lunch"
"610046",2022,"LYON",1105.0,899.0,"Free/Reduced Lunch"
"610282",2022,"MCNAIR",341.0,268.0,"Free/Reduced Lunch"
"610092",2022,"NASH",221.0,170.0,"Free/Reduced Lunch"
"610051",2022,"NORTHWEST",468.0,426.0,"Free/Reduced Lunch"
"610533",2022,"PRIETO",788.0,638.0,"Free/Reduced Lunch"
"610158",2022,"SAYRE",431.0,234.0,"Free/Reduced Lunch"
"610165",2022,"SCHUBERT",554.0,401.0,"Free/Reduced Lunch"
"610183",2022,"SPENCER",433.0,340.0,"Free/Reduced Lunch"
"610235",2022,"YOUNG ES",512.0,419.0,"Free/Reduced Lunch"
"609774",2022,"ALCOTT ES",602.0,57.0,"Free/Reduced Lunch"
"609782",2022,"AUDUBON",490.0,65.0,"Free/Reduced Lunch"
"610325",2022,"AVONDALE-LOGANDALE",523.0,432.0,"Free/Reduced Lunch"
"609789",2022,"BARRY",465.0,332.0,"Free/Reduced Lunch"
"609799",2022,"BELL",904.0,122.0,"Free/Reduced Lunch"
"609803",2022,"BLAINE",672.0,85.0,"Free/Reduced Lunch"
"609809",2022,"BRENTANO",669.0,270.0,"Free/Reduced Lunch"
"609853",2022,"CHASE",394.0,260.0,"Free/Reduced Lunch"
"609875",2022,"DARWIN",550.0,379.0,"Free/Reduced Lunch"
"609926",2022,"FRANKLIN",360.0,133.0,"Free/Reduced Lunch"
"609930",2022,"FUNSTON",403.0,345.0,"Free/Reduced Lunch"
"609942",2022,"GOETHE",730.0,372.0,"Free/Reduced Lunch"
"609850",2022,"GREELEY",372.0,278.0,"Free/Reduced Lunch"
"609963",2022,"HAMILTON",449.0,38.0,"Free/Reduced Lunch"
"609974",2022,"HAWTHORNE",576.0,93.0,"Free/Reduced Lunch"
"610078",2022,"INTER-AMERICAN",681.0,283.0,"Free/Reduced Lunch"
"610010",2022,"JAHN",311.0,133.0,"Free/Reduced Lunch"
"610033",2022,"LASALLE",469.0,151.0,"Free/Reduced Lunch"
"610038",2022,"LINCOLN",823.0,84.0,"Free/Reduced Lunch"
"610048",2022,"MANIERRE",266.0,211.0,"Free/Reduced Lunch"
"610059",2022,"MAYER",645.0,51.0,"Free/Reduced Lunch"
"609968",2022,"MCAULIFFE",571.0,454.0,"Free/Reduced Lunch"
"610074",2022,"MONROE",701.0,559.0,"Free/Reduced Lunch"
"610088",2022,"MOZART",480.0,396.0,"Free/Reduced Lunch"
"610094",2022,"NETTELHORST",675.0,145.0,"Free/Reduced Lunch"
"610095",2022,"NEWBERRY",386.0,229.0,"Free/Reduced Lunch"
"610097",2022,"NIXON",588.0,433.0,"Free/Reduced Lunch"
"610136",2022,"PRESCOTT",415.0,112.0,"Free/Reduced Lunch"
"610144",2022,"REILLY",608.0,492.0,"Free/Reduced Lunch"
"610534",2022,"SKINNER NORTH",493.0,40.0,"Free/Reduced Lunch"
"609773",2022,"TUBMAN",393.0,110.0,"Free/Reduced Lunch"
"609797",2022,"BEIDLER",306.0,251.0,"Free/Reduced Lunch"
"610021",2022,"CASALS",353.0,278.0,"Free/Reduced Lunch"
"610251",2022,"CATHER",335.0,290.0,"Free/Reduced Lunch"
"609854",2022,"CHOPIN",288.0,231.0,"Free/Reduced Lunch"
"609873",2022,"CROWN",141.0,120.0,"Free/Reduced Lunch"
"610313",2022,"DE DIEGO",464.0,360.0,"Free/Reduced Lunch"
"609907",2022,"ERICSON",405.0,329.0,"Free/Reduced Lunch"
"610055",2022,"FARADAY",184.0,155.0,"Free/Reduced Lunch"
"609954",2022,"GREGORY",284.0,241.0,"Free/Reduced Lunch"
"609985",2022,"HEFFERAN",224.0,184.0,"Free/Reduced Lunch"
"610271",2022,"JENSEN",300.0,257.0,"Free/Reduced Lunch"
"609925",2022,"KELLMAN",213.0,177.0,"Free/Reduced Lunch"
"610034",2022,"LAWNDALE",216.0,169.0,"Free/Reduced Lunch"
"610044",2022,"LOWELL",311.0,246.0,"Free/Reduced Lunch"
"610293",2022,"MELODY",310.0,253.0,"Free/Reduced Lunch"
"610076",2022,"MOOS",433.0,310.0,"Free/Reduced Lunch"
"610106",2022,"PICCOLO",546.0,456.0,"Free/Reduced Lunch"
"610192",2022,"STOWE",585.0,476.0,"Free/Reduced Lunch"
"610194",2022,"SUMNER",218.0,176.0,"Free/Reduced Lunch"
"610202",2022,"TILTON",253.0,210.0,"Free/Reduced Lunch"
"610133",2022,"WARD L",286.0,241.0,"Free/Reduced Lunch"
"610221",2022,"WEBSTER",222.0,187.0,"Free/Reduced Lunch"
"610100",2022,"WEST PARK",489.0,394.0,"Free/Reduced Lunch"
"610234",2022,"YATES",302.0,264.0,"Free/Reduced Lunch"
"609812",2022,"BROWN W",187.0,153.0,"Free/Reduced Lunch"
"609828",2022,"BURR",489.0,138.0,"Free/Reduced Lunch"
"610060",2022,"Chicago World Language Academy",445.0,174.0,"Free/Reduced Lunch"
"610252",2022,"DETT",288.0,236.0,"Free/Reduced Lunch"
"609896",2022,"DRUMMOND",312.0,35.0,"Free/Reduced Lunch"
"610009",2022,"GALILEO",546.0,228.0,"Free/Reduced Lunch"
"609947",2022,"GRAHAM ES",346.0,276.0,"Free/Reduced Lunch"
"609959",2022,"HAINES",567.0,432.0,"Free/Reduced Lunch"
"609979",2022,"HEALY",1269.0,957.0,"Free/Reduced Lunch"
"610121",2022,"IRVING",297.0,215.0,"Free/Reduced Lunch"
"610029",2022,"LOZANO",174.0,112.0,"Free/Reduced Lunch"
"610062",2022,"MCCLELLAN",304.0,224.0,"Free/Reduced Lunch"
"610107",2022,"OTIS",309.0,233.0,"Free/Reduced Lunch"
"610229",2022,"PRITZKER",655.0,193.0,"Free/Reduced Lunch"
"610138",2022,"PULASKI",832.0,344.0,"Free/Reduced Lunch"
"610308",2022,"RUDOLPH",97.0,71.0,"Free/Reduced Lunch"
"610342",2022,"SABIN",374.0,296.0,"Free/Reduced Lunch"
"610180",2022,"SMYTH",388.0,321.0,"Free/Reduced Lunch"
"610405",2022,"SUDER",436.0,178.0,"Free/Reduced Lunch"
"610197",2022,"TALCOTT",444.0,294.0,"Free/Reduced Lunch"
"609867",2022,"COOPER",457.0,389.0,"Free/Reduced Lunch"
"610254",2022,"DVORAK",327.0,265.0,"Free/Reduced Lunch"
"609967",2022,"FINKL",222.0,198.0,"Free/Reduced Lunch"
"609938",2022,"GARY",808.0,747.0,"Free/Reduced Lunch"
"609966",2022,"HAMMOND",252.0,213.0,"Free/Reduced Lunch"
"609991",2022,"HERZL",418.0,363.0,"Free/Reduced Lunch"
"610005",2022,"HUGHES C",198.0,159.0,"Free/Reduced Lunch"
"609920",2022,"KANOON",439.0,382.0,"Free/Reduced Lunch"
"610215",2022,"MADERO",265.0,259.0,"Free/Reduced Lunch"
"610056",2022,"MASON",268.0,204.0,"Free/Reduced Lunch"
"610063",2022,"MCCORMICK",478.0,405.0,"Free/Reduced Lunch"
"610329",2022,"OROZCO",275.0,195.0,"Free/Reduced Lunch"
"610123",2022,"PENN",221.0,167.0,"Free/Reduced Lunch"
"609872",2022,"PEREZ",287.0,220.0,"Free/Reduced Lunch"
"610129",2022,"PICKARD",318.0,276.0,"Free/Reduced Lunch"
"610013",2022,"PILSEN",229.0,191.0,"Free/Reduced Lunch"
"610125",2022,"RUIZ",447.0,364.0,"Free/Reduced Lunch"
"610017",2022,"SAUCEDO",901.0,760.0,"Free/Reduced Lunch"
"610184",2022,"SPRY ES",325.0,283.0,"Free/Reduced Lunch"
"609921",2022,"TELPOCHCALLI",248.0,190.0,"Free/Reduced Lunch"
"610216",2022,"WALSH",256.0,183.0,"Free/Reduced Lunch"
"610227",2022,"WHITNEY",676.0,585.0,"Free/Reduced Lunch"
"610228",2022,"WHITTIER",178.0,140.0,"Free/Reduced Lunch"
"610317",2022,"BRIGHTON PARK",332.0,280.0,"Free/Reduced Lunch"
"609829",2022,"BURROUGHS",380.0,326.0,"Free/Reduced Lunch"
"610353",2022,"CALMECA",665.0,524.0,"Free/Reduced Lunch"
"609855",2022,"CHRISTOPHER",331.0,280.0,"Free/Reduced Lunch"
"610239",2022,"DALEY",510.0,446.0,"Free/Reduced Lunch"
"609876",2022,"DAVIS N",528.0,447.0,"Free/Reduced Lunch"
"609885",2022,"DEWEY",297.0,240.0,"Free/Reduced Lunch"
"609903",2022,"EDWARDS",1300.0,1031.0,"Free/Reduced Lunch"
"610319",2022,"EVERGREEN",228.0,200.0,"Free/Reduced Lunch"
"609929",2022,"FULTON",325.0,274.0,"Free/Reduced Lunch"
"609952",2022,"GREENE",310.0,246.0,"Free/Reduced Lunch"
"609964",2022,"HAMLINE",557.0,463.0,"Free/Reduced Lunch"
"609983",2022,"HEDGES",493.0,405.0,"Free/Reduced Lunch"
"609986",2022,"HENDERSON",188.0,143.0,"Free/Reduced Lunch"
"609997",2022,"HOLMES",128.0,89.0,"Free/Reduced Lunch"
"610037",2022,"LIBBY",285.0,232.0,"Free/Reduced Lunch"
"610096",2022,"NIGHTINGALE",1054.0,880.0,"Free/Reduced Lunch"
"610117",2022,"PASTEUR",579.0,405.0,"Free/Reduced Lunch"
"610157",2022,"SAWYER",1103.0,960.0,"Free/Reduced Lunch"
"610167",2022,"SEWARD",484.0,423.0,"Free/Reduced Lunch"
"610172",2022,"SHERMAN",262.0,211.0,"Free/Reduced Lunch"
"610174",2022,"SHIELDS",485.0,372.0,"Free/Reduced Lunch"
"610589",2022,"SOR JUANA",317.0,143.0,"Free/Reduced Lunch"
"610203",2022,"TONTI",833.0,562.0,"Free/Reduced Lunch"
"609951",2022,"ARIEL",403.0,268.0,"Free/Reduced Lunch"
"610246",2022,"BEASLEY",1035.0,680.0,"Free/Reduced Lunch"
"610237",2022,"BEETHOVEN",294.0,206.0,"Free/Reduced Lunch"
"610590",2022,"BRONZEVILLE CLASSICAL",327.0,75.0,"Free/Reduced Lunch"
"609819",2022,"BURKE",269.0,214.0,"Free/Reduced Lunch"
"609837",2022,"CARNEGIE",495.0,384.0,"Free/Reduced Lunch"
"609844",2022,"CARTER",276.0,205.0,"Free/Reduced Lunch"
"609891",2022,"DOOLITTLE",243.0,189.0,"Free/Reduced Lunch"
"609894",2022,"DRAKE",281.0,224.0,"Free/Reduced Lunch"
"609919",2022,"FISKE",355.0,247.0,"Free/Reduced Lunch"
"609928",2022,"FULLER",313.0,259.0,"Free/Reduced Lunch"
"609969",2022,"HARTE",331.0,191.0,"Free/Reduced Lunch"
"609987",2022,"HENDRICKS",195.0,162.0,"Free/Reduced Lunch"
"610030",2022,"KOZMINSKI",250.0,178.0,"Free/Reduced Lunch"
"610276",2022,"MOLLISON",298.0,236.0,"Free/Reduced Lunch"
"610090",2022,"MURRAY",484.0,279.0,"Free/Reduced Lunch"
"610126",2022,"PERSHING",485.0,340.0,"Free/Reduced Lunch"
"610142",2022,"RAY",563.0,252.0,"Free/Reduced Lunch"
"610143",2022,"REAVIS",281.0,202.0,"Free/Reduced Lunch"
"610256",2022,"ROBINSON",106.0,71.0,"Free/Reduced Lunch"
"610175",2022,"SHOESMITH",310.0,203.0,"Free/Reduced Lunch"
"610065",2022,"TILL",313.0,228.0,"Free/Reduced Lunch"
"610213",2022,"WADSWORTH",465.0,340.0,"Free/Reduced Lunch"
"610110",2022,"WELLS ES",313.0,242.0,"Free/Reduced Lunch"
"609977",2022,"WOODLAWN",174.0,118.0,"Free/Reduced Lunch"
"610345",2022,"WOODSON",288.0,236.0,"Free/Reduced Lunch"
"610287",2022,"ASHBURN",342.0,268.0,"Free/Reduced Lunch"
"609788",2022,"BARNARD",262.0,175.0,"Free/Reduced Lunch"
"610087",2022,"BLAIR",218.0,80.0,"Free/Reduced Lunch"
"609832",2022,"BYRNE",613.0,261.0,"Free/Reduced Lunch"
"609839",2022,"CARROLL",385.0,264.0,"Free/Reduced Lunch"
"610347",2022,"CLAREMONT",419.0,340.0,"Free/Reduced Lunch"
"609861",2022,"CLISSOLD",389.0,170.0,"Free/Reduced Lunch"
"609879",2022,"DAWES",1000.0,821.0,"Free/Reduced Lunch"
"609893",2022,"DORE",719.0,289.0,"Free/Reduced Lunch"
"610352",2022,"DURKIN PARK",679.0,464.0,"Free/Reduced Lunch"
"609898",2022,"EBERHART",1123.0,915.0,"Free/Reduced Lunch"
"609908",2022,"ESMOND",274.0,215.0,"Free/Reduced Lunch"
"610057",2022,"FAIRFIELD",517.0,427.0,"Free/Reduced Lunch"
"609956",2022,"GRIMES",393.0,265.0,"Free/Reduced Lunch"
"609960",2022,"HALE",801.0,473.0,"Free/Reduced Lunch"
"609807",2022,"HAMPTON",485.0,379.0,"Free/Reduced Lunch"
"609981",2022,"HEARST",308.0,232.0,"Free/Reduced Lunch"
"610006",2022,"HURLEY",732.0,567.0,"Free/Reduced Lunch"
"610084",2022,"KELLER",212.0,48.0,"Free/Reduced Lunch"
"610016",2022,"KELLOGG",278.0,98.0,"Free/Reduced Lunch"
"610053",2022,"MARQUETTE",981.0,796.0,"Free/Reduced Lunch"
"610067",2022,"MCKAY",651.0,513.0,"Free/Reduced Lunch"
"610077",2022,"MORRILL",481.0,401.0,"Free/Reduced Lunch"
"610109",2022,"OWEN",267.0,146.0,"Free/Reduced Lunch"
"610588",2022,"RICHARDSON",977.0,895.0,"Free/Reduced Lunch"
"610185",2022,"STEVENSON",1086.0,866.0,"Free/Reduced Lunch"
"610195",2022,"SUTHERLAND",606.0,209.0,"Free/Reduced Lunch"
"610206",2022,"TWAIN",954.0,633.0,"Free/Reduced Lunch"
"610207",2022,"VANDERPOEL",255.0,138.0,"Free/Reduced Lunch"
"609871",2022,"VICK",274.0,41.0,"Free/Reduced Lunch"
"609790",2022,"BARTON",309.0,247.0,"Free/Reduced Lunch"
"609791",2022,"BASS",379.0,300.0,"Free/Reduced Lunch"
"610238",2022,"BOND",231.0,186.0,"Free/Reduced Lunch"
"609864",2022,"COOK",298.0,236.0,"Free/Reduced Lunch"
"610003",2022,"CUFFE",225.0,160.0,"Free/Reduced Lunch"
"609897",2022,"EARLE",269.0,197.0,"Free/Reduced Lunch"
"610362",2022,"EVERS",213.0,160.0,"Free/Reduced Lunch"
"609924",2022,"FORT DEARBORN",347.0,274.0,"Free/Reduced Lunch"
"609927",2022,"FOSTER PARK",320.0,232.0,"Free/Reduced Lunch"
"610032",2022,"GREEN",326.0,242.0,"Free/Reduced Lunch"
"609955",2022,"GRESHAM",363.0,312.0,"Free/Reduced Lunch"
"609971",2022,"HARVARD",377.0,298.0,"Free/Reduced Lunch"
"610369",2022,"JACKSON M",295.0,247.0,"Free/Reduced Lunch"
"609805",2022,"JOPLIN",379.0,298.0,"Free/Reduced Lunch"
"610019",2022,"KERSHAW",247.0,194.0,"Free/Reduced Lunch"
"610299",2022,"KING ES",245.0,192.0,"Free/Reduced Lunch"
"609869",2022,"LANGFORD",174.0,139.0,"Free/Reduced Lunch"
"610290",2022,"MAYS",257.0,204.0,"Free/Reduced Lunch"
"609793",2022,"NICHOLSON",448.0,358.0,"Free/Reduced Lunch"
"610102",2022,"OGLESBY",272.0,224.0,"Free/Reduced Lunch"
"610108",2022,"OTOOLE",328.0,256.0,"Free/Reduced Lunch"
"610112",2022,"PARKER",393.0,308.0,"Free/Reduced Lunch"
"609941",2022,"RANDOLPH",354.0,295.0,"Free/Reduced Lunch"
"610153",2022,"RYDER",364.0,297.0,"Free/Reduced Lunch"
"610339",2022,"STAGG",372.0,292.0,"Free/Reduced Lunch"
"610223",2022,"WENTWORTH",407.0,321.0,"Free/Reduced Lunch"
"610300",2022,"WESTCOTT",423.0,318.0,"Free/Reduced Lunch"
"610268",2022,"ASHE",320.0,216.0,"Free/Reduced Lunch"
"610350",2022,"BLACK",386.0,280.0,"Free/Reduced Lunch"
"609815",2022,"BOUCHET",597.0,482.0,"Free/Reduced Lunch"
"609806",2022,"BRADWELL",448.0,356.0,"Free/Reduced Lunch"
"609813",2022,"BROWNELL",168.0,131.0,"Free/Reduced Lunch"
"609827",2022,"BURNSIDE",338.0,240.0,"Free/Reduced Lunch"
"609862",2022,"COLES",304.0,241.0,"Free/Reduced Lunch"
"609883",2022,"DENEEN",432.0,336.0,"Free/Reduced Lunch"
"609887",2022,"DIXON",501.0,351.0,"Free/Reduced Lunch"
"610316",2022,"EARHART",208.0,133.0,"Free/Reduced Lunch"
"609939",2022,"GILLESPIE",401.0,312.0,"Free/Reduced Lunch"
"610002",2022,"HOYNE",211.0,155.0,"Free/Reduced Lunch"
"610047",2022,"MADISON",188.0,156.0,"Free/Reduced Lunch"
"610052",2022,"MANN",293.0,226.0,"Free/Reduced Lunch"
