StateAssignedSchID,Subject,GradeLevel,StudentSubGroup_TotalTested,ProficientOrAbove_percent
090100010262002,ela,G06,44,.409
090100010262002,math,G03,42,.595
090100010262002,math,G04,55,.309
090100010262002,math,G05,42,.476
090100010262002,math,G06,44,.182
090100030261002,ela,G06,263,.596
090100030261002,ela,G07,269,.583
090100030261002,ela,G08,247,.757
090100030261002,math,G06,263,.409
090100030261002,math,G07,269,.501
090100030261002,math,G08,247,.616
090100030262003,ela,G03,252,.266
090100030262003,ela,G04,271,.446
090100030262003,ela,G05,258,.383
090100030262003,math,G03,252,.346
090100030262003,math,G04,271,.358
090100030262003,math,G05,258,.372
090100040261003,ela,G06,193,.338
090100040261003,ela,G07,217,.371
090100040261003,ela,G08,222,.38
090100040261003,math,G06,193,.191
090100040261003,math,G07,220,.305
090100040261003,math,G08,222,.213
090100040261005,ela,G06,221,.273
090100040261005,ela,G07,229,.145
090100040261005,ela,G08,229,.365
090100040261005,math,G06,222,.185
090100040261005,math,G07,228,.177
090100040261005,math,G08,232,.169
090100040261007,ela,G06,210,.394
090100040261007,ela,G07,213,.228
090100040261007,ela,G08,190,.369
090100040261007,math,G06,210,.258
090100040261007,math,G07,211,.173
090100040261007,math,G08,190,.262
090100040262007,ela,G03,72,.333
090100040262007,ela,G04,91,.352
090100040262007,ela,G05,68,.329
090100040262007,math,G03,72,.319
090100040262007,math,G04,91,.318
090100040262007,math,G05,68,.343
090100040262008,ela,G03,68,.239
090100040262008,ela,G04,75,.378
090100040262008,ela,G05,70,.478
090100040262008,math,G03,68,.329
090100040262008,math,G04,75,.338
090100040262008,math,G05,70,.362
090100040262010,ela,G03,69,.194
090100040262010,ela,G04,52,.12
090100040262010,ela,G05,61,.361
090100040262010,math,G03,69,.299
090100040262010,math,G04,53,0
090100040262010,math,G05,61,.344
090100040262011,ela,G03,46,.087
090100040262011,ela,G04,46,.089
090100040262011,ela,G05,65,.148
090100040262011,ela,G06,33,.063
090100040262011,math,G03,46,.13
090100040262011,math,G04,45,.023
090100040262011,math,G05,64,.05
090100040262011,math,G06,33,.031
090100040262013,ela,G03,47,.311
090100040262013,ela,G04,49,.408
090100040262013,ela,G05,58,.439
090100040262013,math,G03,47,.134
090100040262013,math,G04,49,.306
090100040262013,math,G05,58,.334
090100040262017,ela,G03,70,.243
090100040262017,ela,G04,63,.428
090100040262017,ela,G05,82,.256
090100040262017,math,G03,70,.229
090100040262017,math,G04,63,.365
090100040262017,math,G05,82,.195
090100040262020,ela,G03,64,.111
090100040262020,ela,G04,59,.068
090100040262020,ela,G05,55,.073
090100040262020,math,G03,63,.097
090100040262020,math,G04,59,.051
090100040262020,math,G05,55,.018
090100040262021,ela,G03,63,.164
090100040262021,ela,G04,67,.358
090100040262021,ela,G05,80,.156
090100040262021,math,G03,63,.18
090100040262021,math,G04,67,.194
090100040262021,math,G05,80,.104
090100040262024,ela,G03,50,.612
090100040262024,ela,G04,47,.288
090100040262024,ela,G05,48,.511
090100040262024,math,G03,50,.592
090100040262024,math,G04,47,.2
090100040262024,math,G05,48,.425
090100040262026,ela,G03,59,.136
090100040262026,ela,G04,78,.08
090100040262026,ela,G05,79,.169
090100040262026,math,G03,59,.22
090100040262026,math,G04,78,.053
090100040262026,math,G05,78,.169
090100040262027,ela,G03,71,.271
090100040262027,ela,G04,69,.427
090100040262027,ela,G05,65,.39
090100040262027,math,G03,70,.333
090100040262027,math,G04,70,.376
090100040262027,math,G05,65,.344
090100040262028,ela,G03,79,.21
090100040262028,ela,G04,67,.247
090100040262028,ela,G05,69,.27
090100040262028,ela,G06,67,.338
090100040262028,ela,G07,49,.355
090100040262028,ela,G08,49,.521
090100040262028,math,G03,79,.355
090100040262028,math,G04,67,.138
090100040262028,math,G05,69,.191
090100040262028,math,G06,67,.177
090100040262028,math,G07,49,.266
090100040262028,math,G08,48,.355
090100070261005,ela,G06,126,.619
090100070261005,ela,G07,126,.396
090100070261005,ela,G08,108,.556
090100070261005,math,G06,126,.238
090100070261005,math,G07,126,.262
090100070261005,math,G08,108,.185
090100070262006,ela,G03,62,.371
090100070262006,ela,G04,65,.508
090100070262006,ela,G05,70,.415
090100070262006,math,G03,62,.338
090100070262006,math,G04,65,.446
090100070262006,math,G05,70,.229
090100070262007,ela,G03,37,.514
090100070262007,ela,G04,35,.457
090100070262007,ela,G05,28,.679
090100070262007,math,G03,37,.621
090100070262007,math,G04,35,.372
090100070262007,math,G05,28,.5
090100080262001,ela,G03,29,.276
090100080262001,ela,G04,33,.333
090100080262001,ela,G05,26,.423
090100080262001,ela,G06,21,.667
090100080262001,ela,G07,29,.551
090100080262001,ela,G08,24,.709
090100080262001,math,G03,29,.689
090100080262001,math,G04,33,.121
090100080262001,math,G05,26,.346
090100080262001,math,G06,21,.238
090100080262001,math,G07,29,.207
090100080262001,math,G08,24,.292
090101160221002,ela,G06,291,.155
090101160221002,ela,G07,278,.125
090101160221002,ela,G08,285,.113
090101160221002,math,G06,292,.099
090101160221002,math,G07,276,.078
090101160221002,math,G08,283,.077
090101160222004,ela,G03,51,.067
090101160222004,ela,G04,60,.037
090101160222004,ela,G05,57,.058
090101160222004,math,G03,51,.111
090101160222004,math,G04,60,.019
090101160222004,math,G05,57,.019
090101160222005,ela,G03,73,.257
090101160222005,ela,G04,59,.359
090101160222005,ela,G05,69,.254
090101160222005,math,G03,73,.318
090101160222005,math,G04,59,.264
090101160222005,math,G05,69,.254
090101160222007,ela,G03,85,.048
090101160222007,ela,G04,87,.07
090101160222007,ela,G05,80,.026
090101160222007,math,G03,86,.047
090101160222007,math,G04,86,.024
090101160222007,math,G05,81,0
090101160222008,ela,G03,49,.061
090101160222008,ela,G04,47,.128
090101160222008,ela,G05,50,.082
090101160222008,math,G03,50,.06
090101160222008,math,G04,47,.064
090101160222008,math,G05,50,.04
090101160222012,ela,G03,62,.081
090101160222012,ela,G04,74,.149
090101160222012,ela,G05,67,.136
090101160222012,math,G03,63,.095
090101160222012,math,G04,75,.093
090101160222012,math,G05,67,.106
090101300042001,ela,G03,15,.133
090101300042001,ela,G04,13,.385
090101300042001,ela,G05,18,.111
090101300042001,ela,G06,*,--
090101300042001,ela,G07,19,.264
090101300042001,ela,G08,19,.263
090101300042001,math,G03,15,.067
090101300042001,math,G04,13,.231
090101300042001,math,G05,18,.111
090101300042001,math,G06,*,--
090101300042001,math,G07,19,.158
090101300042001,math,G08,19,0
090101370021003,ela,G06,171,.219
090101370021003,ela,G07,153,.215
090101370021003,ela,G08,189,.243
090101370021003,math,G06,172,.059
090101370021003,math,G07,153,.054
090101370021003,math,G08,188,.06
090101370022001,ela,G03,29,.034
090101370022001,ela,G04,37,.108
090101370022001,ela,G05,45,.156
090101370022001,math,G03,29,.034
090101370022001,math,G04,37,.027
090101370022001,math,G05,45,.133
090101370022002,ela,G03,50,0
090101370022002,ela,G04,46,.045
090101370022002,math,G03,49,0
090101370022002,math,G04,45,0
090101370022006,ela,G03,35,.086
090101370022006,ela,G04,42,.191
090101370022006,ela,G05,45,.133
090101370022006,math,G03,35,.114
090101370022006,math,G04,41,.073
090101370022006,math,G05,45,.022
090101370022007,ela,G03,43,.05
090101370022007,ela,G04,45,.114
090101370022007,ela,G05,87,.11
090101370022007,math,G03,43,0
090101370022007,math,G04,45,.045
090101370022007,math,G05,87,.037
090101420042001,ela,G03,*,--
090101420042001,ela,G04,*,--
090101420042001,ela,G05,*,--
090101420042001,ela,G06,*,--
090101420042001,ela,G07,*,--
090101420042001,ela,G08,*,--
090101420042001,math,G03,*,--
090101420042001,math,G04,*,--
090101420042001,math,G05,*,--
090101420042001,math,G06,*,--
090101420042001,math,G07,*,--
090101420042001,math,G08,*,--
090101690041001,ela,G05,66,.523
090101690041001,ela,G06,83,.783
090101690041001,ela,G07,92,.715
090101690041001,ela,G08,97,.814
090101690041001,math,G05,66,.385
090101690041001,math,G06,83,.482
090101690041001,math,G07,92,.396
090101690041001,math,G08,97,.69
090101690042001,ela,G03,86,.535
090101690042001,ela,G04,79,.475
090101690042001,math,G03,86,.57
090101690042001,math,G04,79,.462
090101880042001,ela,G03,14,.357
090101880042001,ela,G04,18,.333
090101880042001,ela,G05,*,--
090101880042001,ela,G06,16,.188
090101880042001,ela,G07,16,.438
090101880042001,ela,G08,24,.625
090101880042001,math,G03,14,.357
090101880042001,math,G04,18,.278
090101880042001,math,G05,*,--
090101880042001,math,G06,16,.063
090101880042001,math,G07,16,.125
090101880042001,math,G08,24,.417
090101970041001,ela,G07,34,.823
090101970041001,ela,G08,29,.897
090101970041001,math,G07,34,.5
090101970041001,math,G08,29,.482
090101970042001,ela,G03,22,.272
090101970042001,ela,G04,14,.643
090101970042001,math,G03,22,.363
090101970042001,math,G04,14,.286
090101970042002,ela,G03,10,.1
090101970042002,ela,G04,14,.357
090101970042002,ela,G05,30,.433
090101970042002,ela,G06,35,.371
090101970042002,math,G03,10,.1
090101970042002,math,G04,14,.429
090101970042002,math,G05,30,.333
090101970042002,math,G06,35,.314
090270050261003,ela,G06,59,.695
090270050261003,ela,G07,84,.512
090270050261003,ela,G08,66,.569
090270050261003,math,G06,59,.271
090270050261003,math,G07,84,.231
090270050261003,math,G08,66,.246
090270050262004,ela,G03,66,.415
090270050262004,ela,G04,78,.423
090270050262004,ela,G05,60,.316
090270050262004,math,G03,66,.446
090270050262004,math,G04,78,.256
090270050262004,math,G05,60,.15
090270100261002,ela,G06,94,.617
090270100261002,ela,G07,84,.381
090270100261002,ela,G08,90,.5
090270100261002,math,G06,94,.224
090270100261002,math,G07,84,.441
090270100261002,math,G08,90,.311
090270100262004,ela,G03,86,.244
090270100262004,ela,G04,90,.255
090270100262004,ela,G05,100,.47
090270100262004,math,G03,86,.279
090270100262004,math,G04,90,.244
090270100262004,math,G05,100,.2
11012002C261002,ela,G07,91,.231
11012002C261002,ela,G08,96,.452
11012002C261002,math,G07,90,.255
11012002C261002,math,G08,96,.242
11012002C262003,ela,G03,72,.292
11012002C262003,ela,G04,87,.321
11012002C262003,ela,G05,95,.432
11012002C262003,ela,G06,95,.422
11012002C262003,math,G03,72,.361
11012002C262003,math,G04,87,.333
11012002C262003,math,G05,95,.137
11012002C262003,math,G06,95,.179
11012003C260001,ela,G07,26,.154
11012003C260001,ela,G08,23,.304
11012003C260001,math,G07,26,.077
11012003C260001,math,G08,23,0
11012003C262005,ela,G03,30,.466
11012003C262005,ela,G04,22,.455
11012003C262005,ela,G05,35,.343
11012003C262005,ela,G06,28,.321
11012003C262005,math,G03,30,.667
11012003C262005,math,G04,22,.227
11012003C262005,math,G05,35,.115
11012003C262005,math,G06,28,.143
11012004C260001,ela,G07,71,.324
11012004C260001,ela,G08,49,.51
11012004C260001,math,G07,71,.281
11012004C260001,math,G08,49,.143
11012004C262003,ela,G03,62,.21
11012004C262003,ela,G04,65,.246
11012004C262003,ela,G05,67,.373
11012004C262003,ela,G06,47,.553
11012004C262003,math,G03,62,.242
11012004C262003,math,G04,65,.2
11012004C262003,math,G05,67,.104
11012004C262003,math,G06,47,.213
110150010261002,ela,G07,184,.45
110150010261002,ela,G08,192,.44
110150010261002,math,G07,183,.197
110150010261002,math,G08,192,.125
110150010262003,ela,G03,181,.343
110150010262003,math,G03,181,.349
110150010262004,ela,G04,179,.327
110150010262004,ela,G05,172,.337
110150010262004,ela,G06,184,.242
110150010262004,math,G04,179,.144
110150010262004,math,G05,173,.07
110150010262004,math,G06,184,.093
110150010262007,ela,G03,14,.214
110150010262007,ela,G04,14,0
110150010262007,math,G03,14,.071
110150010262007,math,G04,14,0
110150020261003,ela,G06,195,.436
110150020261003,ela,G07,227,.459
110150020261003,ela,G08,180,.366
110150020261003,math,G06,195,.164
110150020261003,math,G07,227,.22
110150020261003,math,G08,180,.222
110150020262015,ela,G03,111,.333
110150020262015,ela,G04,111,.342
110150020262015,ela,G05,113,.478
110150020262015,math,G03,111,.288
110150020262015,math,G04,111,.189
110150020262015,math,G05,113,.248
110150020262016,ela,G03,86,.116
110150020262016,ela,G04,100,.27
110150020262016,ela,G05,93,.419
110150020262016,math,G03,86,.233
110150020262016,math,G04,100,.15
110150020262016,math,G05,93,.161
110150050262001,ela,G03,10,.3
110150050262001,ela,G04,22,.091
110150050262001,ela,G05,17,.235
110150050262001,ela,G06,25,.44
110150050262001,ela,G07,19,0
110150050262001,ela,G08,18,.333
110150050262001,math,G03,10,.3
110150050262001,math,G04,22,0
110150050262001,math,G05,17,.118
110150050262001,math,G06,25,.2
110150050262001,math,G07,20,.15
110150050262001,math,G08,18,.111
110180030260001,ela,G06,34,.471
110180030260001,ela,G07,40,.35
110180030260001,ela,G08,33,.394
110180030260001,math,G06,34,.088
110180030260001,math,G07,40,.1
110180030260001,math,G08,33,.061
110180030262002,ela,G03,28,.143
110180030262002,ela,G04,28,.286
110180030262002,ela,G05,34,.324
110180030262002,math,G03,28,.25
110180030262002,math,G04,28,.25
110180030262002,math,G05,34,.235
110180770261001,ela,G05,68,.221
110180770261001,ela,G06,72,.57
110180770261001,ela,G07,64,.203
110180770261001,ela,G08,72,.347
110180770261001,math,G05,68,.206
110180770261001,math,G06,72,.348
110180770261001,math,G07,64,.125
110180770261001,math,G08,73,.356
110180770262003,ela,G03,66,.182
110180770262003,ela,G04,74,.176
110180770262003,math,G03,66,.242
110180770262003,math,G04,74,.162
110213010261004,ela,G05,69,.478
110213010261004,ela,G06,69,.594
110213010261004,ela,G07,63,.667
110213010261004,ela,G08,67,.642
110213010261004,math,G05,69,.391
110213010261004,math,G06,70,.157
110213010261004,math,G07,63,.429
110213010261004,math,G08,67,.164
110213010262002,ela,G03,56,.232
110213010262002,ela,G04,58,.482
110213010262002,math,G03,56,.268
110213010262002,math,G04,58,.293
110213020260001,ela,G08,*,--
110213020260001,math,G08,*,--
110213020261001,ela,G07,51,.412
110213020261001,ela,G08,51,.353
110213020261001,math,G07,51,.157
110213020261001,math,G08,51,.216
110213020262001,ela,G03,40,.325
110213020262001,ela,G04,38,.368
110213020262001,ela,G05,35,.514
110213020262001,ela,G06,40,.55
110213020262001,ela,G07,*,--
110213020262001,math,G03,40,.35
110213020262001,math,G04,38,.289
110213020262001,math,G05,35,.286
110213020262001,math,G06,40,.275
110213020262001,math,G07,*,--
110213050262003,ela,G03,27,.407
110213050262003,ela,G04,29,.429
110213050262003,ela,G05,29,.536
110213050262003,ela,G06,25,.6
110213050262003,ela,G07,26,.5
110213050262003,ela,G08,30,.724
110213050262003,math,G03,27,.444
110213050262003,math,G04,29,.25
110213050262003,math,G05,29,.428
110213050262003,math,G06,25,.16
110213050262003,math,G07,26,.269
110213050262003,math,G08,30,.172
110213050262004,ela,G03,12,.083
110213050262004,ela,G04,11,.091
110213050262004,ela,G05,12,.166
110213050262004,ela,G06,19,.263
110213050262004,ela,G07,16,.438
110213050262004,ela,G08,13,.692
110213050262004,math,G03,12,.166
110213050262004,math,G04,10,.2
110213050262004,math,G05,12,.333
110213050262004,math,G06,19,.053
110213050262004,math,G07,16,.188
110213050262004,math,G08,13,.154
110213050262005,ela,G03,27,.407
110213050262005,ela,G04,18,.444
110213050262005,ela,G05,20,.75
110213050262005,ela,G06,26,.653
110213050262005,ela,G07,17,.176
110213050262005,ela,G08,33,.667
110213050262005,math,G03,27,.629
110213050262005,math,G04,18,.389
110213050262005,math,G05,20,.2
110213050262005,math,G06,26,.384
110213050262005,math,G07,17,.059
110213050262005,math,G08,33,.182
110213060260001,ela,G07,55,.309
110213060260001,ela,G08,47,.255
110213060260001,math,G07,53,.227
110213060260001,math,G08,47,.106
110213060262002,ela,G03,48,.125
110213060262002,ela,G04,41,.22
110213060262002,ela,G05,40,.125
110213060262002,ela,G06,50,.28
110213060262002,math,G03,48,.188
110213060262002,math,G04,41,.171
110213060262002,math,G05,40,.175
110213060262002,math,G06,50,.16
110230010262002,ela,G03,21,.238
110230010262002,ela,G04,16,.063
110230010262002,ela,G05,24,.25
110230010262002,ela,G06,26,.192
110230010262002,ela,G07,17,.294
110230010262002,ela,G08,30,.167
110230010262002,math,G03,21,.19
110230010262002,math,G04,16,.125
110230010262002,math,G05,24,.167
110230010262002,math,G06,26,.038
110230010262002,math,G07,17,.118
110230010262002,math,G08,30,0
110230030260001,ela,G07,13,.462
110230030260001,ela,G08,10,.7
110230030260001,math,G07,13,.308
110230030260001,math,G08,10,.4
110230030262002,ela,G03,15,.6
110230030262002,ela,G04,12,.417
110230030262002,ela,G05,16,.5
110230030262002,ela,G06,10,.9
110230030262002,math,G03,15,.666
110230030262002,math,G04,12,0
110230030262002,math,G05,16,0
110230030262002,math,G06,10,0
110230040261001,ela,G06,48,.729
110230040261001,ela,G07,41,.61
110230040261001,ela,G08,36,.805
110230040261001,math,G06,48,.229
110230040261001,math,G07,41,.317
110230040261001,math,G08,36,.416
110230040262001,ela,G03,48,.229
110230040262001,ela,G04,34,.589
110230040262001,ela,G05,39,.462
110230040262001,math,G03,48,.25
110230040262001,math,G04,34,.471
110230040262001,math,G05,39,.154
110230060261001,ela,G06,17,.471
110230060261001,ela,G07,22,.182
110230060261001,ela,G08,28,.286
110230060261001,math,G06,17,.118
110230060261001,math,G07,22,0
110230060261001,math,G08,28,.215
110230060262003,ela,G03,10,.4
110230060262003,ela,G04,15,.133
110230060262003,ela,G05,19,.211
110230060262003,math,G03,10,.9
110230060262003,math,G04,15,.133
110230060262003,math,G05,19,.105
110230950251001,ela,G06,74,.798
110230950251001,ela,G07,69,.666
110230950251001,ela,G08,89,.663
110230950251001,math,G06,74,.365
110230950251001,math,G07,69,.304
110230950251001,math,G08,89,.494
110230950252006,ela,G03,77,.143
110230950252006,ela,G04,85,.4
110230950252006,ela,G05,87,.367
110230950252006,math,G03,77,.208
110230950252006,math,G04,85,.247
110230950252006,math,G05,87,.229
110703000261001,ela,G06,87,.414
110703000261001,ela,G07,81,.395
110703000261001,ela,G08,81,.519
110703000261001,math,G06,87,.23
110703000261001,math,G07,81,.296
110703000261001,math,G08,81,.408
110703000262001,ela,G03,88,.386
