"school_id","year","level","assessment","subject","tested","proficiency"
"610542",2024,"ES","IAR/PARCC","reading",412,31.1
"610544",2024,"ES","IAR/PARCC","reading",496,43.3
"610548",2024,"ES","IAR/PARCC","reading",224,62.1
"610559",2024,"ES","IAR/PARCC","reading",374,17.9
"610564",2024,"ES","IAR/PARCC","reading",160,42.5
"610586",2024,"ES","IAR/PARCC","reading",370,10.5
"610588",2024,"ES","IAR/PARCC","reading",855,25
"610589",2024,"ES","IAR/PARCC","reading",290,63.4
"610590",2024,"ES","IAR/PARCC","reading",256,87.9
"400009",2023,"ES","IAR/PARCC","reading",278,15.8
"400011",2023,"ES","IAR/PARCC","reading",194,42.8
"400017",2023,"ES","IAR/PARCC","reading",105,16.2
"400021",2023,"ES","IAR/PARCC","reading",347,18.7
"400023",2023,"ES","IAR/PARCC","reading",262,41.2
"400024",2023,"ES","IAR/PARCC","reading",317,26.8
"400025",2023,"ES","IAR/PARCC","reading",416,14.9
"400027",2023,"ES","IAR/PARCC","reading",348,32.5
"400028",2023,"ES","IAR/PARCC","reading",281,13.9
"400029",2023,"ES","IAR/PARCC","reading",312,30.4
"400030",2023,"ES","IAR/PARCC","reading",352,16.2
"400031",2023,"ES","IAR/PARCC","reading",451,7.8
"400033",2023,"ES","IAR/PARCC","reading",812,11.9
"400035",2023,"ES","IAR/PARCC","reading",215,33
"400039",2023,"ES","IAR/PARCC","reading",257,14.4
"400043",2023,"ES","IAR/PARCC","reading",95,6.3
"400044",2023,"ES","IAR/PARCC","reading",580,9.8
"400046",2023,"ES","IAR/PARCC","reading",320,18.4
"400047",2023,"ES","IAR/PARCC","reading",177,25.4
"400048",2023,"ES","IAR/PARCC","reading",203,33
"400049",2023,"ES","IAR/PARCC","reading",287,18.5
"400050",2023,"ES","IAR/PARCC","reading",281,7.5
"400052",2023,"ES","IAR/PARCC","reading",301,23.3
"400060",2023,"ES","IAR/PARCC","reading",191,18.8
"400061",2023,"ES","IAR/PARCC","reading",148,18.9
"400064",2023,"ES","IAR/PARCC","reading",53,15.1
"400066",2023,"ES","IAR/PARCC","reading",42,7.1
"400068",2023,"ES","IAR/PARCC","reading",136,5.9
"400069",2023,"ES","IAR/PARCC","reading",181,13.3
"400071",2023,"ES","IAR/PARCC","reading",258,10.9
"400075",2023,"ES","IAR/PARCC","reading",219,14.2
"400076",2023,"ES","IAR/PARCC","reading",150,20.7
"400077",2023,"ES","IAR/PARCC","reading",220,12.7
"400079",2023,"ES","IAR/PARCC","reading",391,15.3
"400080",2023,"ES","IAR/PARCC","reading",386,12.7
"400081",2023,"ES","IAR/PARCC","reading",159,17
"400082",2023,"ES","IAR/PARCC","reading",292,16.4
"400083",2023,"ES","IAR/PARCC","reading",122,9
"400084",2023,"ES","IAR/PARCC","reading",180,35.6
"400089",2023,"ES","IAR/PARCC","reading",347,14.1
"400092",2023,"ES","IAR/PARCC","reading",143,8.4
"400096",2023,"ES","IAR/PARCC","reading",549,16
"400101",2023,"ES","IAR/PARCC","reading",304,14.1
"400107",2023,"ES","IAR/PARCC","reading",254,19.3
"400111",2023,"ES","IAR/PARCC","reading",270,38.1
"400112",2023,"ES","IAR/PARCC","reading",355,18.3
"400114",2023,"ES","IAR/PARCC","reading",172,20.3
"400115",2023,"ES","IAR/PARCC","reading",356,21.9
"400116",2023,"ES","IAR/PARCC","reading",192,11.5
"400120",2023,"ES","IAR/PARCC","reading",324,9
"400121",2023,"ES","IAR/PARCC","reading",245,13.1
"400146",2023,"ES","IAR/PARCC","reading",369,16
"400151",2023,"ES","IAR/PARCC","reading",86,16.3
"400153",2023,"ES","IAR/PARCC","reading",350,18.3
"400159",2023,"ES","IAR/PARCC","reading",288,19.1
"400161",2023,"ES","IAR/PARCC","reading",114,14.9
"400162",2023,"ES","IAR/PARCC","reading",294,11.9
"400163",2023,"ES","IAR/PARCC","reading",511,17.8
"400165",2023,"ES","IAR/PARCC","reading",271,22.1
"400167",2023,"ES","IAR/PARCC","reading",390,24.1
"400168",2023,"ES","IAR/PARCC","reading",337,33.8
"400178",2023,"ES","IAR/PARCC","reading",515,14.6
"400180",2023,"ES","IAR/PARCC","reading",629,21.3
"400181",2023,"ES","IAR/PARCC","reading",77,2.6
"609716",2023,"ES","IAR/PARCC","reading",104,2.9
"609720",2023,"ES","IAR/PARCC","reading",227,82.8
"609725",2023,"ES","IAR/PARCC","reading",24,41.7
"609726",2023,"ES","IAR/PARCC","reading",114,66.7
"609734",2023,"ES","IAR/PARCC","reading",160,78.8
"609746",2023,"ES","IAR/PARCC","reading",282,68.8
"609755",2023,"ES","IAR/PARCC","reading",248,93.5
"609772",2023,"ES","IAR/PARCC","reading",344,25.6
"609773",2023,"ES","IAR/PARCC","reading",190,42.6
"609774",2023,"ES","IAR/PARCC","reading",334,66.8
"609777",2023,"ES","IAR/PARCC","reading",156,36.5
"609779",2023,"ES","IAR/PARCC","reading",798,38.1
"609780",2023,"ES","IAR/PARCC","reading",143,13.3
"609782",2023,"ES","IAR/PARCC","reading",274,53.3
"609786",2023,"ES","IAR/PARCC","reading",134,21.6
"609788",2023,"ES","IAR/PARCC","reading",177,22
"609789",2023,"ES","IAR/PARCC","reading",236,16.5
"609790",2023,"ES","IAR/PARCC","reading",224,4.5
"609791",2023,"ES","IAR/PARCC","reading",195,7.2
"609792",2023,"ES","IAR/PARCC","reading",524,26
"609793",2023,"ES","IAR/PARCC","reading",281,7.8
"609794",2023,"ES","IAR/PARCC","reading",177,89.3
"609795",2023,"ES","IAR/PARCC","reading",99,22.2
"609796",2023,"ES","IAR/PARCC","reading",613,52.5
"609797",2023,"ES","IAR/PARCC","reading",149,8.7
"609798",2023,"ES","IAR/PARCC","reading",326,36.5
"609799",2023,"ES","IAR/PARCC","reading",566,68.4
"609800",2023,"ES","IAR/PARCC","reading",164,11
"609803",2023,"ES","IAR/PARCC","reading",377,71.9
"609804",2023,"ES","IAR/PARCC","reading",442,27.1
"609805",2023,"ES","IAR/PARCC","reading",177,20.9
"609806",2023,"ES","IAR/PARCC","reading",241,9.5
"609807",2023,"ES","IAR/PARCC","reading",277,9.7
"609808",2023,"ES","IAR/PARCC","reading",255,16.5
"609809",2023,"ES","IAR/PARCC","reading",371,33.2
"609810",2023,"ES","IAR/PARCC","reading",663,28.4
"609811",2023,"ES","IAR/PARCC","reading",136,14
"609812",2023,"ES","IAR/PARCC","reading",123,5.7
"609813",2023,"ES","IAR/PARCC","reading",74,14.9
"609815",2023,"ES","IAR/PARCC","reading",331,10.3
"609817",2023,"ES","IAR/PARCC","reading",361,36
"609818",2023,"ES","IAR/PARCC","reading",453,12.4
"609819",2023,"ES","IAR/PARCC","reading",133,3
"609820",2023,"ES","IAR/PARCC","reading",304,67.8
"609821",2023,"ES","IAR/PARCC","reading",276,6.2
"609827",2023,"ES","IAR/PARCC","reading",177,31.6
"609828",2023,"ES","IAR/PARCC","reading",328,58.2
"609829",2023,"ES","IAR/PARCC","reading",239,44.4
"609830",2023,"ES","IAR/PARCC","reading",227,8.4
"609832",2023,"ES","IAR/PARCC","reading",404,34.7
"609833",2023,"ES","IAR/PARCC","reading",137,14.6
"609834",2023,"ES","IAR/PARCC","reading",423,16.8
"609835",2023,"ES","IAR/PARCC","reading",396,9.8
"609836",2023,"ES","IAR/PARCC","reading",503,47.3
"609837",2023,"ES","IAR/PARCC","reading",318,33.6
"609839",2023,"ES","IAR/PARCC","reading",229,19.2
"609842",2023,"ES","IAR/PARCC","reading",537,33.9
"609844",2023,"ES","IAR/PARCC","reading",176,8
"609845",2023,"ES","IAR/PARCC","reading",270,7
"609848",2023,"ES","IAR/PARCC","reading",144,14.6
"609849",2023,"ES","IAR/PARCC","reading",230,43
"609850",2023,"ES","IAR/PARCC","reading",220,37.7
"609851",2023,"ES","IAR/PARCC","reading",147,8.8
"609852",2023,"ES","IAR/PARCC","reading",314,40.1
"609853",2023,"ES","IAR/PARCC","reading",170,23.5
"609854",2023,"ES","IAR/PARCC","reading",169,11.2
"609855",2023,"ES","IAR/PARCC","reading",142,7.7
"609856",2023,"ES","IAR/PARCC","reading",342,16.4
"609857",2023,"ES","IAR/PARCC","reading",246,23.2
"609859",2023,"ES","IAR/PARCC","reading",667,22.5
"609861",2023,"ES","IAR/PARCC","reading",236,22.9
"609862",2023,"ES","IAR/PARCC","reading",162,8.6
"609863",2023,"ES","IAR/PARCC","reading",191,20.4
"609864",2023,"ES","IAR/PARCC","reading",182,7.1
"609865",2023,"ES","IAR/PARCC","reading",271,8.1
"609866",2023,"ES","IAR/PARCC","reading",552,68.5
"609867",2023,"ES","IAR/PARCC","reading",274,13.9
"609869",2023,"ES","IAR/PARCC","reading",112,9.8
"609870",2023,"ES","IAR/PARCC","reading",274,6.6
"609872",2023,"ES","IAR/PARCC","reading",175,25.1
"609873",2023,"ES","IAR/PARCC","reading",79,24.1
"609874",2023,"ES","IAR/PARCC","reading",656,28.5
"609875",2023,"ES","IAR/PARCC","reading",285,22.8
"609876",2023,"ES","IAR/PARCC","reading",306,6.2
"609879",2023,"ES","IAR/PARCC","reading",610,21
"609880",2023,"ES","IAR/PARCC","reading",210,91
"609883",2023,"ES","IAR/PARCC","reading",266,12.4
"609884",2023,"ES","IAR/PARCC","reading",492,21.3
"609885",2023,"ES","IAR/PARCC","reading",138,15.2
"609887",2023,"ES","IAR/PARCC","reading",352,40.1
"609891",2023,"ES","IAR/PARCC","reading",140,2.9
"609893",2023,"ES","IAR/PARCC","reading",422,27
"609894",2023,"ES","IAR/PARCC","reading",156,12.2
"609895",2023,"ES","IAR/PARCC","reading",128,23.4
"609896",2023,"ES","IAR/PARCC","reading",142,41.5
"609897",2023,"ES","IAR/PARCC","reading",145,8.3
"609898",2023,"ES","IAR/PARCC","reading",695,10.6
"609899",2023,"ES","IAR/PARCC","reading",474,59.7
"609900",2023,"ES","IAR/PARCC","reading",209,3.3
"609901",2023,"ES","IAR/PARCC","reading",305,61.6
"609902",2023,"ES","IAR/PARCC","reading",187,7.5
"609903",2023,"ES","IAR/PARCC","reading",746,11.7
"609904",2023,"ES","IAR/PARCC","reading",224,11.2
"609907",2023,"ES","IAR/PARCC","reading",213,17.4
"609908",2023,"ES","IAR/PARCC","reading",152,14.5
"609909",2023,"ES","IAR/PARCC","reading",43,55.8
"609910",2023,"ES","IAR/PARCC","reading",481,20.8
"609912",2023,"ES","IAR/PARCC","reading",266,39.5
"609917",2023,"ES","IAR/PARCC","reading",160,24.4
"609918",2023,"ES","IAR/PARCC","reading",158,14.6
"609919",2023,"ES","IAR/PARCC","reading",200,8
"609920",2023,"ES","IAR/PARCC","reading",294,10.9
"609921",2023,"ES","IAR/PARCC","reading",138,10.9
"609922",2023,"ES","IAR/PARCC","reading",215,8.8
"609924",2023,"ES","IAR/PARCC","reading",184,19.6
"609925",2023,"ES","IAR/PARCC","reading",125,4
"609926",2023,"ES","IAR/PARCC","reading",267,49.4
"609927",2023,"ES","IAR/PARCC","reading",123,13.8
"609928",2023,"ES","IAR/PARCC","reading",220,18.6
"609929",2023,"ES","IAR/PARCC","reading",187,15
"609930",2023,"ES","IAR/PARCC","reading",237,8.9
"609933",2023,"ES","IAR/PARCC","reading",122,7.4
"609935",2023,"ES","IAR/PARCC","reading",408,14.7
"609937",2023,"ES","IAR/PARCC","reading",496,39.1
"609938",2023,"ES","IAR/PARCC","reading",712,21.8
"609939",2023,"ES","IAR/PARCC","reading",201,7
"609941",2023,"ES","IAR/PARCC","reading",208,16.3
"609942",2023,"ES","IAR/PARCC","reading",390,29
"609943",2023,"ES","IAR/PARCC","reading",180,18.3
"609944",2023,"ES","IAR/PARCC","reading",196,43.4
"609945",2023,"ES","IAR/PARCC","reading",335,28.4
"609947",2023,"ES","IAR/PARCC","reading",181,7.2
"609949",2023,"ES","IAR/PARCC","reading",640,23
"609951",2023,"ES","IAR/PARCC","reading",204,14.7
"609952",2023,"ES","IAR/PARCC","reading",134,23.9
"609954",2023,"ES","IAR/PARCC","reading",170,21.8
"609955",2023,"ES","IAR/PARCC","reading",220,15
"609956",2023,"ES","IAR/PARCC","reading",263,31.6
"609958",2023,"ES","IAR/PARCC","reading",443,16.9
"609959",2023,"ES","IAR/PARCC","reading",377,53.3
"609960",2023,"ES","IAR/PARCC","reading",542,34.3
"609961",2023,"ES","IAR/PARCC","reading",172,11
"609963",2023,"ES","IAR/PARCC","reading",280,64.3
"609964",2023,"ES","IAR/PARCC","reading",307,5.5
"609966",2023,"ES","IAR/PARCC","reading",145,13.1
"609967",2023,"ES","IAR/PARCC","reading",128,16.4
"609968",2023,"ES","IAR/PARCC","reading",353,13
"609969",2023,"ES","IAR/PARCC","reading",183,21.9
"609971",2023,"ES","IAR/PARCC","reading",175,4.6
"609972",2023,"ES","IAR/PARCC","reading",506,16.2
"609973",2023,"ES","IAR/PARCC","reading",343,31.5
"609974",2023,"ES","IAR/PARCC","reading",384,88.3
"609975",2023,"ES","IAR/PARCC","reading",173,11.6
"609976",2023,"ES","IAR/PARCC","reading",527,28.1
"609977",2023,"ES","IAR/PARCC","reading",88,33
"609978",2023,"ES","IAR/PARCC","reading",187,9.6
"609979",2023,"ES","IAR/PARCC","reading",855,56.3
"609981",2023,"ES","IAR/PARCC","reading",152,6.6
"609983",2023,"ES","IAR/PARCC","reading",290,7.6
"609985",2023,"ES","IAR/PARCC","reading",140,17.1
"609986",2023,"ES","IAR/PARCC","reading",92,8.7
"609987",2023,"ES","IAR/PARCC","reading",83,20.5
"609988",2023,"ES","IAR/PARCC","reading",278,15.8
"609990",2023,"ES","IAR/PARCC","reading",487,49.3
"609991",2023,"ES","IAR/PARCC","reading",223,1.8
"609993",2023,"ES","IAR/PARCC","reading",204,14.7
"609994",2023,"ES","IAR/PARCC","reading",454,15.6
"609995",2023,"ES","IAR/PARCC","reading",343,37.6
"609996",2023,"ES","IAR/PARCC","reading",244,30.7
"609997",2023,"ES","IAR/PARCC","reading",81,6.2
"610000",2023,"ES","IAR/PARCC","reading",224,6.7
"610002",2023,"ES","IAR/PARCC","reading",155,20
"610003",2023,"ES","IAR/PARCC","reading",145,19.3
"610004",2023,"ES","IAR/PARCC","reading",110,19.1
"610005",2023,"ES","IAR/PARCC","reading",112,1.8
"610006",2023,"ES","IAR/PARCC","reading",458,33.6
"610009",2023,"ES","IAR/PARCC","reading",344,41.3
"610010",2023,"ES","IAR/PARCC","reading",122,35.2
"610011",2023,"ES","IAR/PARCC","reading",526,41.4
"610013",2023,"ES","IAR/PARCC","reading",152,11.2
"610015",2023,"ES","IAR/PARCC","reading",138,42
"610016",2023,"ES","IAR/PARCC","reading",191,55.5
"610017",2023,"ES","IAR/PARCC","reading",511,12.3
"610019",2023,"ES","IAR/PARCC","reading",103,19.4
"610021",2023,"ES","IAR/PARCC","reading",228,41.7
"610022",2023,"ES","IAR/PARCC","reading",452,19.7
"610024",2023,"ES","IAR/PARCC","reading",544,28.9
"610026",2023,"ES","IAR/PARCC","reading",443,60.9
"610027",2023,"ES","IAR/PARCC","reading",131,18.3
"610029",2023,"ES","IAR/PARCC","reading",84,4.8
"610030",2023,"ES","IAR/PARCC","reading",146,12.3
"610032",2023,"ES","IAR/PARCC","reading",171,32.2
"610033",2023,"ES","IAR/PARCC","reading",317,46.4
"610034",2023,"ES","IAR/PARCC","reading",131,6.1
"610036",2023,"ES","IAR/PARCC","reading",264,10.6
"610037",2023,"ES","IAR/PARCC","reading",158,17.1
"610038",2023,"ES","IAR/PARCC","reading",555,74.4
"610039",2023,"ES","IAR/PARCC","reading",348,29.9
"610040",2023,"ES","IAR/PARCC","reading",372,15.3
"610041",2023,"ES","IAR/PARCC","reading",725,19.9
"610043",2023,"ES","IAR/PARCC","reading",212,19.8
"610044",2023,"ES","IAR/PARCC","reading",155,18.7
"610046",2023,"ES","IAR/PARCC","reading",744,23
"610047",2023,"ES","IAR/PARCC","reading",114,18.4
"610048",2023,"ES","IAR/PARCC","reading",137,4.4
"610051",2023,"ES","IAR/PARCC","reading",488,6.8
"610052",2023,"ES","IAR/PARCC","reading",203,22.2
"610053",2023,"ES","IAR/PARCC","reading",610,12
"610054",2023,"ES","IAR/PARCC","reading",394,20.8
"610055",2023,"ES","IAR/PARCC","reading",100,13
"610056",2023,"ES","IAR/PARCC","reading",135,13.3
"610057",2023,"ES","IAR/PARCC","reading",322,7.5
"610059",2023,"ES","IAR/PARCC","reading",368,70.4
"610060",2023,"ES","IAR/PARCC","reading",286,46.2
"610062",2023,"ES","IAR/PARCC","reading",175,33.1
"610063",2023,"ES","IAR/PARCC","reading",193,8.3
"610065",2023,"ES","IAR/PARCC","reading",177,7.3
"610066",2023,"ES","IAR/PARCC","reading",131,74
"610067",2023,"ES","IAR/PARCC","reading",341,11.4
"610068",2023,"ES","IAR/PARCC","reading",672,17.9
"610070",2023,"ES","IAR/PARCC","reading",297,25.9
"610073",2023,"ES","IAR/PARCC","reading",228,52.6
"610074",2023,"ES","IAR/PARCC","reading",384,19.5
"610076",2023,"ES","IAR/PARCC","reading",241,14.9
"610077",2023,"ES","IAR/PARCC","reading",327,12.5
"610078",2023,"ES","IAR/PARCC","reading",397,32.2
"610081",2023,"ES","IAR/PARCC","reading",346,60.1
"610082",2023,"ES","IAR/PARCC","reading",745,45.9
"610084",2023,"ES","IAR/PARCC","reading",162,95.7
"610086",2023,"ES","IAR/PARCC","reading",150,16
"610088",2023,"ES","IAR/PARCC","reading",301,14.6
"610089",2023,"ES","IAR/PARCC","reading",273,30.4
"610090",2023,"ES","IAR/PARCC","reading",284,33.5
"610091",2023,"ES","IAR/PARCC","reading",166,19.9
"610092",2023,"ES","IAR/PARCC","reading",122,4.1
"610093",2023,"ES","IAR/PARCC","reading",115,18.3
"610094",2023,"ES","IAR/PARCC","reading",349,52.1
"610095",2023,"ES","IAR/PARCC","reading",220,34.1
"610096",2023,"ES","IAR/PARCC","reading",637,18.1
"610097",2023,"ES","IAR/PARCC","reading",326,9.5
"610098",2023,"ES","IAR/PARCC","reading",376,19.9
"610099",2023,"ES","IAR/PARCC","reading",237,50.6
"610100",2023,"ES","IAR/PARCC","reading",305,20
"610101",2023,"ES","IAR/PARCC","reading",522,20.9
"610102",2023,"ES","IAR/PARCC","reading",176,8.5
"610103",2023,"ES","IAR/PARCC","reading",313,13.4
"610104",2023,"ES","IAR/PARCC","reading",405,43.5
"610105",2023,"ES","IAR/PARCC","reading",405,55.1
"610106",2023,"ES","IAR/PARCC","reading",355,4.2
"610107",2023,"ES","IAR/PARCC","reading",171,15.2
"610108",2023,"ES","IAR/PARCC","reading",209,8.1
"610109",2023,"ES","IAR/PARCC","reading",167,19.2
"610110",2023,"ES","IAR/PARCC","reading",162,30.9
"610111",2023,"ES","IAR/PARCC","reading",459,32.9
"610112",2023,"ES","IAR/PARCC","reading",200,14
"610115",2023,"ES","IAR/PARCC","reading",159,12.6
"610116",2023,"ES","IAR/PARCC","reading",138,18.1
"610117",2023,"ES","IAR/PARCC","reading",169,37.9
"610120",2023,"ES","IAR/PARCC","reading",240,20.4
"610121",2023,"ES","IAR/PARCC","reading",176,12.5
"610122",2023,"ES","IAR/PARCC","reading",533,35.3
"610123",2023,"ES","IAR/PARCC","reading",126,7.9
"610124",2023,"ES","IAR/PARCC","reading",150,16.7
"610125",2023,"ES","IAR/PARCC","reading",287,19.5
"610126",2023,"ES","IAR/PARCC","reading",269,21.2
"610127",2023,"ES","IAR/PARCC","reading",558,30.6
"610128",2023,"ES","IAR/PARCC","reading",131,13
"610129",2023,"ES","IAR/PARCC","reading",202,33.7
"610130",2023,"ES","IAR/PARCC","reading",91,7.7
"610131",2023,"ES","IAR/PARCC","reading",68,19.1
"610132",2023,"ES","IAR/PARCC","reading",138,80.4
"610133",2023,"ES","IAR/PARCC","reading",142,5.6
"610135",2023,"ES","IAR/PARCC","reading",468,22.9
"610136",2023,"ES","IAR/PARCC","reading",242,76.9
"610137",2023,"ES","IAR/PARCC","reading",428,28
"610138",2023,"ES","IAR/PARCC","reading",518,45.9
"610139",2023,"ES","IAR/PARCC","reading",194,9.8
"610141",2023,"ES","IAR/PARCC","reading",335,56.7
"610142",2023,"ES","IAR/PARCC","reading",338,17.5
"610143",2023,"ES","IAR/PARCC","reading",140,7.9
"610144",2023,"ES","IAR/PARCC","reading",376,15.4
"610145",2023,"ES","IAR/PARCC","reading",381,21.8
"610146",2023,"ES","IAR/PARCC","reading",123,1.6
"610147",2023,"ES","IAR/PARCC","reading",412,40.8
"610148",2023,"ES","IAR/PARCC","reading",496,28
"610152",2023,"ES","IAR/PARCC","reading",213,13.6
"610153",2023,"ES","IAR/PARCC","reading",157,12.1
"610155",2023,"ES","IAR/PARCC","reading",389,57.1
"610157",2023,"ES","IAR/PARCC","reading",708,13.3
"610158",2023,"ES","IAR/PARCC","reading",243,18.1
"610159",2023,"ES","IAR/PARCC","reading",411,29.7
"610165",2023,"ES","IAR/PARCC","reading",249,8
"610167",2023,"ES","IAR/PARCC","reading",301,15.6
"610170",2023,"ES","IAR/PARCC","reading",461,41
"610171",2023,"ES","IAR/PARCC","reading",276,14.1
"610172",2023,"ES","IAR/PARCC","reading",132,2.3
"610173",2023,"ES","IAR/PARCC","reading",124,5.6
"610174",2023,"ES","IAR/PARCC","reading",165,19.4
"610175",2023,"ES","IAR/PARCC","reading",195,17.9
"610176",2023,"ES","IAR/PARCC","reading",254,14.6
"610177",2023,"ES","IAR/PARCC","reading",597,63.7
"610178",2023,"ES","IAR/PARCC","reading",90,14.4
"610179",2023,"ES","IAR/PARCC","reading",487,29
"610180",2023,"ES","IAR/PARCC","reading",221,5.9
"610182",2023,"ES","IAR/PARCC","reading",177,50.8
"610183",2023,"ES","IAR/PARCC","reading",248,4.4
"610184",2023,"ES","IAR/PARCC","reading",200,11
"610185",2023,"ES","IAR/PARCC","reading",676,28.3
"610188",2023,"ES","IAR/PARCC","reading",123,31.7
"610191",2023,"ES","IAR/PARCC","reading",386,51.6
"610192",2023,"ES","IAR/PARCC","reading",314,4.1
"610193",2023,"ES","IAR/PARCC","reading",208,15.9
"610194",2023,"ES","IAR/PARCC","reading",120,33.3
"610195",2023,"ES","IAR/PARCC","reading",374,35
"610196",2023,"ES","IAR/PARCC","reading",307,23.5
"610197",2023,"ES","IAR/PARCC","reading",266,27.8
"610198",2023,"ES","IAR/PARCC","reading",222,18
"610199",2023,"ES","IAR/PARCC","reading",118,22.9
"610200",2023,"ES","IAR/PARCC","reading",129,9.3
"610201",2023,"ES","IAR/PARCC","reading",502,59.2
"610202",2023,"ES","IAR/PARCC","reading",151,5.3
"610203",2023,"ES","IAR/PARCC","reading",329,26.7
"610206",2023,"ES","IAR/PARCC","reading",623,43.5
"610207",2023,"ES","IAR/PARCC","reading",157,28.7
"610208",2023,"ES","IAR/PARCC","reading",191,8.9
"610209",2023,"ES","IAR/PARCC","reading",434,7.8
"610212",2023,"ES","IAR/PARCC","reading",222,17.1
"610213",2023,"ES","IAR/PARCC","reading",294,11.6
"610215",2023,"ES","IAR/PARCC","reading",253,15
"610216",2023,"ES","IAR/PARCC","reading",116,18.1
"610217",2023,"ES","IAR/PARCC","reading",341,38.7
"610218",2023,"ES","IAR/PARCC","reading",165,21.8
"610219",2023,"ES","IAR/PARCC","reading",429,26.3
"610220",2023,"ES","IAR/PARCC","reading",366,52.5
"610221",2023,"ES","IAR/PARCC","reading",119,18.5
"610223",2023,"ES","IAR/PARCC","reading",202,3
"610225",2023,"ES","IAR/PARCC","reading",130,21.5
"610226",2023,"ES","IAR/PARCC","reading",336,18.2
"610227",2023,"ES","IAR/PARCC","reading",396,19.4
"610228",2023,"ES","IAR/PARCC","reading",95,4.2
"610229",2023,"ES","IAR/PARCC","reading",429,63.4
"610230",2023,"ES","IAR/PARCC","reading",279,57
"610231",2023,"ES","IAR/PARCC","reading",467,33
"610234",2023,"ES","IAR/PARCC","reading",186,14.5
"610235",2023,"ES","IAR/PARCC","reading",295,9.5
"610237",2023,"ES","IAR/PARCC","reading",147,6.8
"610238",2023,"ES","IAR/PARCC","reading",107,9.3
"610239",2023,"ES","IAR/PARCC","reading",308,2.9
"610242",2023,"ES","IAR/PARCC","reading",245,14.3
"610246",2023,"ES","IAR/PARCC","reading",568,18.1
"610248",2023,"ES","IAR/PARCC","reading",344,25.9
"610249",2023,"ES","IAR/PARCC","reading",193,31.1
"610250",2023,"ES","IAR/PARCC","reading",235,12.3
"610251",2023,"ES","IAR/PARCC","reading",196,5.6
"610252",2023,"ES","IAR/PARCC","reading",119,0
